snapped_at,price,market_cap,total_volume
2018-05-12 00:00:00 UTC,0.6861705452686968,26891001875.61754,962972031.3189715
2018-05-13 00:00:00 UTC,0.6978208341001307,27347576324.89661,576819276.8917745
2018-05-14 00:00:00 UTC,0.7458698874391296,29230617199.165997,519301882.2754752
2018-05-15 00:00:00 UTC,0.7417097145733362,29067580156.686802,597681544.7364846
2018-05-16 00:00:00 UTC,0.6972161198829727,27323877593.932518,401164090.18645334
2018-05-17 00:00:00 UTC,0.7135938643471674,27965720879.31077,411155395.36855686
2018-05-18 00:00:00 UTC,0.6670501177156759,26141672927.09855,319392431.92858446
2018-05-19 00:00:00 UTC,0.6795148512493371,26630165438.390327,329205517.24410963
2018-05-20 00:00:00 UTC,0.6740308522634255,26415247692.30975,234842714.61236975
2018-05-21 00:00:00 UTC,0.6978465715801341,27348584975.920494,253782972.9395947
2018-05-22 00:00:00 UTC,0.6802212770529341,26657850243.196507,233863050.4741114
2018-05-23 00:00:00 UTC,0.6452086140185985,25285705090.918083,217172399.08006775
2018-05-24 00:00:00 UTC,0.6011985500843849,23560952083.1399,449045060.81866807
2018-05-25 00:00:00 UTC,0.6316376227983644,24753858376.025364,433631467.4378295
2018-05-26 00:00:00 UTC,0.6117224805821483,23973384585.096687,283146364.4574213
2018-05-27 00:00:00 UTC,0.6123489388672598,23997935465.393265,212645750.35254568
2018-05-28 00:00:00 UTC,0.6066559739739604,23774828352.03912,187161084.87209526
2018-05-29 00:00:00 UTC,0.5518930700208218,21628671885.44021,314041867.15550727
2018-05-30 00:00:00 UTC,0.6014789740983263,23571941891.339714,368630220.9141462
2018-05-31 00:00:00 UTC,0.6053633793737994,23724171610.712906,325334388.84330624
2018-06-01 00:00:00 UTC,0.6132001460199593,24031294246.672367,272020881.1584282
2018-06-02 00:00:00 UTC,0.6227891584207793,24439196858.02318,249614620.06202757
2018-06-03 00:00:00 UTC,0.6411219825666228,25158604850.609135,305541830.52713734
2018-06-04 00:00:00 UTC,0.6791204356358016,26649722128.90733,325995260.20032376
2018-06-05 00:00:00 UTC,0.6618939313238894,25973727814.68074,532703939.38305724
2018-06-06 00:00:00 UTC,0.6758379731331133,26520913291.762997,368807544.74954176
2018-06-07 00:00:00 UTC,0.6733903685203042,26424865552.083763,261160236.25705957
2018-06-08 00:00:00 UTC,0.6754460008823177,26507414005.071888,235286860.65121812
2018-06-09 00:00:00 UTC,0.6722952672207965,26383765628.330357,215231567.20817316
2018-06-10 00:00:00 UTC,0.6542822794202005,25676858304.16974,167926779.8379266
2018-06-11 00:00:00 UTC,0.585695519156141,22985218043.939972,475133281.50036806
2018-06-12 00:00:00 UTC,0.6048890795121539,23738456126.51589,319214672.83283275
2018-06-13 00:00:00 UTC,0.5638768679967714,22128960077.26586,299713066.7689646
2018-06-14 00:00:00 UTC,0.5351623503897837,21002078572.05289,353045253.1889741
2018-06-15 00:00:00 UTC,0.560357300470539,21991392984.94754,373201980.4479861
2018-06-16 00:00:00 UTC,0.534229404808742,20965995759.13145,232030093.9146642
2018-06-17 00:00:00 UTC,0.5338467085676655,20950976728.55166,197933206.77017656
2018-06-18 00:00:00 UTC,0.5256089842812864,20627684729.08759,164492571.10019204
2018-06-19 00:00:00 UTC,0.5360366600338907,21036922041.07151,266958371.0592306
2018-06-20 00:00:00 UTC,0.5479882365286848,21505965301.980175,251602367.70073858
2018-06-21 00:00:00 UTC,0.5376038877861932,21098428371.70887,251585004.20623958
2018-06-22 00:00:00 UTC,0.5336605585468722,20943671214.269997,191501615.9994723
2018-06-23 00:00:00 UTC,0.488395409922676,19167226665.26373,325654524.35729295
2018-06-24 00:00:00 UTC,0.492234104157626,19317877390.076183,193945095.56402752
2018-06-25 00:00:00 UTC,0.4776674513480335,18746204662.43965,367276172.11768126
2018-06-26 00:00:00 UTC,0.4813881402171685,18900301813.472134,236171609.20141268
2018-06-27 00:00:00 UTC,0.45544959291621323,17881900378.883587,186485862.2097633
2018-06-28 00:00:00 UTC,0.4696914370950493,18441070917.823708,205808532.6656166
2018-06-29 00:00:00 UTC,0.44918968776276375,17636129240.12475,206377401.4744439
2018-06-30 00:00:00 UTC,0.4531321565940195,17790918835.094063,294970557.8981606
2018-07-01 00:00:00 UTC,0.4650056508316145,18257097121.485836,329081328.9345769
2018-07-02 00:00:00 UTC,0.4594759775288301,18039990550.074345,265723733.655882
2018-07-03 00:00:00 UTC,0.4859413788865257,19079077714.03124,323227123.1605018
2018-07-04 00:00:00 UTC,0.48352484797536144,18984199642.19857,387397562.55064434
2018-07-05 00:00:00 UTC,0.48893090030818254,19196452595.055458,295314167.3021129
2018-07-06 00:00:00 UTC,0.47642423241202114,18705580086.916138,278943078.68874496
2018-07-07 00:00:00 UTC,0.47789812889261,18763448866.00384,246779300.5772633
2018-07-08 00:00:00 UTC,0.4841518656913012,19008985861.337124,210764155.7085477
2018-07-09 00:00:00 UTC,0.47697862897457227,18727347051.3046,228601389.8991549
2018-07-10 00:00:00 UTC,0.4725777304555357,18554557016.495796,198792540.84468725
2018-07-11 00:00:00 UTC,0.44489385762341305,17467620489.872124,232761626.1636006
2018-07-12 00:00:00 UTC,0.4490359413004713,17630248821.25581,191665461.0673246
2018-07-13 00:00:00 UTC,0.43582934884153135,17111725714.936731,181142235.0238918
2018-07-14 00:00:00 UTC,0.437947096778111,17194873676.221233,191554578.0173478
2018-07-15 00:00:00 UTC,0.43841298709113163,17213165668.88039,147985465.54448727
2018-07-16 00:00:00 UTC,0.44565990446836257,17497697361.772587,167484142.7303365
2018-07-17 00:00:00 UTC,0.48158496916250987,18908203228.281193,312590882.03266764
2018-07-18 00:00:00 UTC,0.5041827999420894,19795449309.988556,384106043.54503685
2018-07-19 00:00:00 UTC,0.4841949598838564,19010677844.689945,413129052.0361457
2018-07-20 00:00:00 UTC,0.4755518895242561,18696647564.949375,351829814.0758807
2018-07-21 00:00:00 UTC,0.4459423273280479,17532527389.780315,350130265.20215386
2018-07-22 00:00:00 UTC,0.4541505104533904,17855237719.449326,210109683.32239097
2018-07-23 00:00:00 UTC,0.44875320806011076,17643039086.930885,178738821.4106066
2018-07-24 00:00:00 UTC,0.4450601835926384,17497845305.89862,204996682.79326153
2018-07-25 00:00:00 UTC,0.4580777946748731,18009641582.82143,320459822.37046486
2018-07-26 00:00:00 UTC,0.45866430297770966,18032700557.611797,270143730.18156236
2018-07-27 00:00:00 UTC,0.4487912781165996,17644535837.221714,231096150.425549
2018-07-28 00:00:00 UTC,0.452254668556906,17780701399.526608,204700070.54754168
2018-07-29 00:00:00 UTC,0.45454442284945107,17870724654.53012,168216669.36772478
2018-07-30 00:00:00 UTC,0.4528507343740088,17804136134.522682,194852520.27703553
2018-07-31 00:00:00 UTC,0.4465192649086967,17555210085.086514,248726668.7194455
2018-08-01 00:00:00 UTC,0.43543457562142046,17119407949.638153,233995826.92066345
2018-08-02 00:00:00 UTC,0.44729845576933375,17585844506.33071,338834094.11826074
2018-08-03 00:00:00 UTC,0.4311476932093057,16950866237.624617,222305399.53186354
2018-08-04 00:00:00 UTC,0.4409187818195647,17328052829.884464,287546122.7245024
2018-08-05 00:00:00 UTC,0.43004948561222806,16900890852.054571,201577122.81443125
2018-08-06 00:00:00 UTC,0.43447367117237534,17074760789.731249,207675194.61148027
2018-08-07 00:00:00 UTC,0.4133342092283022,16243982586.429096,258285637.01182634
2018-08-08 00:00:00 UTC,0.38018655211349806,14941283818.864973,337672018.5289978
2018-08-09 00:00:00 UTC,0.3317368870611741,13037218058.381136,387146374.9247961
2018-08-10 00:00:00 UTC,0.3462053831045791,13605828138.392862,387949885.27212375
2018-08-11 00:00:00 UTC,0.320764594563243,12606008339.247646,308624072.8380873
2018-08-12 00:00:00 UTC,0.30066296993965713,11816017012.485464,308616055.5470788
2018-08-13 00:00:00 UTC,0.29711500180609407,11676582309.78712,272765373.01604617
2018-08-14 00:00:00 UTC,0.27917264750023035,10991696997.63905,269511987.4784459
2018-08-15 00:00:00 UTC,0.2739365573815652,10785539565.841753,296755785.8454655
2018-08-16 00:00:00 UTC,0.2816796138691155,11060106468.746155,340842439.975679
2018-08-17 00:00:00 UTC,0.29235691031813965,11503979081.781641,244969420.58437437
2018-08-18 00:00:00 UTC,0.3659425085627602,14392224772.330652,525847021.47458124
2018-08-19 00:00:00 UTC,0.32636428053985966,12848349081.28397,444762175.5159049
2018-08-20 00:00:00 UTC,0.3437034751291751,13533274221.317991,341168051.0647279
2018-08-21 00:00:00 UTC,0.31849139623777956,12539770479.476439,302218417.5452294
2018-08-22 00:00:00 UTC,0.33463304246761144,13187602526.119719,253887820.8082218
2018-08-23 00:00:00 UTC,0.3193222552345032,12622787195.61311,292955423.1148977
2018-08-24 00:00:00 UTC,0.3274691863814143,12938768345.759274,224088236.9447054
2018-08-25 00:00:00 UTC,0.32729258279553575,12938386209.036669,249317627.9381173
2018-08-26 00:00:00 UTC,0.32802231307315555,12964917156.24975,174724569.27970305
2018-08-27 00:00:00 UTC,0.32358914015941737,12757017922.365421,174306308.69864276
2018-08-28 00:00:00 UTC,0.3383181301154409,13393344196.130842,236770852.89093497
2018-08-29 00:00:00 UTC,0.35239789363432517,13977910759.286558,340767467.29203665
2018-08-30 00:00:00 UTC,0.34466053251451045,13658735245.760155,284340626.20150805
2018-08-31 00:00:00 UTC,0.33556185746703293,13305408387.628397,268653221.49236953
2018-09-01 00:00:00 UTC,0.33551950320835444,13304200788.849567,227827316.73193341
2018-09-02 00:00:00 UTC,0.34798281799922076,13793452838.62913,267450670.5538395
2018-09-03 00:00:00 UTC,0.34265406398759846,13586107297.704435,255056352.7135004
2018-09-04 00:00:00 UTC,0.3357545478069385,13310757132.365767,341896700.2962835
2018-09-05 00:00:00 UTC,0.3308121774807694,13116772261.20795,468808206.8583943
2018-09-06 00:00:00 UTC,0.2814681761478718,11277920397.115484,394545978.7502645
2018-09-07 00:00:00 UTC,0.30148935196335885,11949917779.488306,421848840.5829816
2018-09-08 00:00:00 UTC,0.2893650523023391,11472459908.440998,300432868.0842056
2018-09-09 00:00:00 UTC,0.2745819954620263,10886581606.789198,298131545.27168393
2018-09-10 00:00:00 UTC,0.27749808014040456,11000686585.72234,278611709.4954461
2018-09-11 00:00:00 UTC,0.2688117095167822,10596352112.37574,302129589.07956
2018-09-12 00:00:00 UTC,0.26383639351660326,10479436626.168451,311759794.9838595
2018-09-13 00:00:00 UTC,0.27015110727100333,10728419561.688984,342327516.730922
2018-09-14 00:00:00 UTC,0.28081593329265214,11159313709.477243,363840606.5867251
2018-09-15 00:00:00 UTC,0.2768805465013173,11041033721.071878,326677786.44595754
2018-09-16 00:00:00 UTC,0.28188391766658527,11216254780.528734,250387720.51287615
2018-09-17 00:00:00 UTC,0.28120383977383406,11194463090.429113,241091500.85941184
2018-09-18 00:00:00 UTC,0.2713479055110803,10795790569.815594,285533927.5424672
2018-09-19 00:00:00 UTC,0.32195017453398533,12819035863.049355,674858731.0026356
2018-09-20 00:00:00 UTC,0.3260046139961996,12977940207.449564,525069885.21176994
2018-09-21 00:00:00 UTC,0.449615904974841,17898790632.300175,1394001878.255684
2018-09-22 00:00:00 UTC,0.5654185509177353,22508786167.298504,4307403389.008946
2018-09-23 00:00:00 UTC,0.573448623200497,22828455869.729145,2492897027.684864
2018-09-24 00:00:00 UTC,0.572512681200384,22800880961.213734,1064007679.1837506
2018-09-25 00:00:00 UTC,0.4944318777867952,19718230715.169506,1013020980.962001
2018-09-26 00:00:00 UTC,0.5281232616151041,21056753595.738876,1723375409.182053
2018-09-27 00:00:00 UTC,0.5149985655194846,20581970432.18768,1639250152.1956763
2018-09-28 00:00:00 UTC,0.5423211153226617,21627253103.296227,859572804.3009448
2018-09-29 00:00:00 UTC,0.5401109786282969,21542536789.536087,738590479.0948968
2018-09-30 00:00:00 UTC,0.5716408695349071,22791840106.113216,1081239677.1286824
2018-10-01 00:00:00 UTC,0.5816127502591653,23189480865.26736,1308391504.2404637
2018-10-02 00:00:00 UTC,0.5773829319341285,23123938642.88499,1397493860.1884134
2018-10-03 00:00:00 UTC,0.5166624976780154,20634734487.43324,700808852.0455769
2018-10-04 00:00:00 UTC,0.528511843960709,21124163661.194836,828787430.3071119
2018-10-05 00:00:00 UTC,0.527541728201008,21067595467.36635,596664917.2537743
2018-10-06 00:00:00 UTC,0.5197527810802645,20752173732.476128,582795301.1392149
2018-10-07 00:00:00 UTC,0.4886787856592851,19516196478.888077,710572866.3788797
2018-10-08 00:00:00 UTC,0.4830676900010518,19291506495.61421,559788282.9429944
2018-10-09 00:00:00 UTC,0.4911823601582122,19615382264.346497,571441759.6639591
2018-10-10 00:00:00 UTC,0.480255630265831,19168497764.885136,434700458.36173064
2018-10-11 00:00:00 UTC,0.4631301956076673,18518925200.843914,419667835.81864566
2018-10-12 00:00:00 UTC,0.3827658983132607,15322354788.049217,919679024.4076544
2018-10-13 00:00:00 UTC,0.42127858425725245,16856988701.192656,974718176.8852942
2018-10-14 00:00:00 UTC,0.4221324275877779,16883106434.543224,420676075.2775871
2018-10-15 00:00:00 UTC,0.4052294499258164,16207792649.503016,339593825.34062314
2018-10-16 00:00:00 UTC,0.45302589929818526,18121375435.246593,1229625623.4448094
2018-10-17 00:00:00 UTC,0.47581051810127967,19021766473.118164,696224404.0064733
2018-10-18 00:00:00 UTC,0.4758981496045672,19035355587.47732,711807146.9203615
2018-10-19 00:00:00 UTC,0.4614499882396756,18456907922.110493,637016687.1544831
2018-10-20 00:00:00 UTC,0.45767206676431177,18303290653.94065,444255149.0777193
2018-10-21 00:00:00 UTC,0.46420607928321866,18562875454.128372,426405354.3062249
2018-10-22 00:00:00 UTC,0.4608295736733428,18434111772.681038,446592474.0009685
2018-10-23 00:00:00 UTC,0.4567760577976926,18269961761.09505,317539422.8461864
2018-10-24 00:00:00 UTC,0.46395378100162,18555820663.916576,646754243.9847931
2018-10-25 00:00:00 UTC,0.45879775435088754,18351057348.479713,520379443.11206263
2018-10-26 00:00:00 UTC,0.4604520388780604,18513396467.526398,445181041.13247615
2018-10-27 00:00:00 UTC,0.461604975148876,18560429762.780533,396254310.2027455
2018-10-28 00:00:00 UTC,0.4574333612228476,18386651634.08071,289043924.6332402
2018-10-29 00:00:00 UTC,0.46305842888872795,18621107767.1057,334957518.39887416
2018-10-30 00:00:00 UTC,0.44091381016919695,17730905670.74596,480694704.68585455
2018-10-31 00:00:00 UTC,0.44672032843053366,17992858602.574776,227040091.18113282
2018-11-01 00:00:00 UTC,0.4536180307581987,18235384769.580273,302071251.8051166
2018-11-02 00:00:00 UTC,0.4580677016478053,18407702949.31377,382968051.22778344
2018-11-03 00:00:00 UTC,0.46171766648449136,18563394440.707493,493211574.1821052
2018-11-04 00:00:00 UTC,0.45713384256022543,18374670192.030453,420589523.1516317
2018-11-05 00:00:00 UTC,0.45994434094168035,18464055437.74131,618149344.708048
2018-11-06 00:00:00 UTC,0.49667128994838566,19968924485.02773,924082201.4435482
2018-11-07 00:00:00 UTC,0.5499785392991835,22052163757.53378,1853044742.6153755
2018-11-08 00:00:00 UTC,0.5391213228385459,21647736307.299713,895312330.87796
2018-11-09 00:00:00 UTC,0.49665147943451854,19989669414.538494,898074715.9610361
2018-11-10 00:00:00 UTC,0.5025685527333951,20201320299.59929,671999305.7276108
2018-11-11 00:00:00 UTC,0.5080529756541826,20364615755.763073,438844393.5590643
2018-11-12 00:00:00 UTC,0.5087858598057983,20455994329.648937,514239181.19477665
2018-11-13 00:00:00 UTC,0.520972684941486,20945971834.069374,857397372.1645775
2018-11-14 00:00:00 UTC,0.5133516434128776,20634554378.108093,764601053.464545
2018-11-15 00:00:00 UTC,0.47733407786276144,19223078147.536877,1739603421.6553605
2018-11-16 00:00:00 UTC,0.48661408818885643,19596800393.614944,1304087630.0706875
2018-11-17 00:00:00 UTC,0.47483121816677704,19122283610.21063,695872789.5182846
2018-11-18 00:00:00 UTC,0.495510036622496,19927766078.410328,740803249.7613866
2018-11-19 00:00:00 UTC,0.5131615688115037,20683559661.248222,1019902684.0112827
2018-11-20 00:00:00 UTC,0.48170970842039146,19475180318.07843,1849155450.3441095
2018-11-21 00:00:00 UTC,0.4365696229970872,17470153482.70859,1948711156.443433
2018-11-22 00:00:00 UTC,0.44966013270735183,18177510275.85437,1389721463.274982
2018-11-23 00:00:00 UTC,0.42589733345570646,17319330511.41042,233415635.5819044
2018-11-24 00:00:00 UTC,0.4124455003989376,16631185564.048267,1028685413.0798199
2018-11-25 00:00:00 UTC,0.37721297815419813,15211737209.168392,856816582.2198724
2018-11-26 00:00:00 UTC,0.3783131854754654,15256365101.797823,1580182738.2326925
2018-11-27 00:00:00 UTC,0.359461325031685,14584111459.4005,1371317182.3991518
2018-11-28 00:00:00 UTC,0.361691440884173,14637764209.215908,770673150.762545
2018-11-29 00:00:00 UTC,0.39132924183559503,15837154996.202969,1005109623.0877391
2018-11-30 00:00:00 UTC,0.3796982303457673,15301150890.891167,814252722.2040832
2018-12-01 00:00:00 UTC,0.3625003937119171,14607505065.57019,640077941.5033094
2018-12-02 00:00:00 UTC,0.3728938527414696,15037828750.622845,563433646.8794563
2018-12-03 00:00:00 UTC,0.3658156369270511,14726250317.919899,490227128.43539727
2018-12-04 00:00:00 UTC,0.3492607965624095,14105961946.025335,572225365.6169361
2018-12-05 00:00:00 UTC,0.3519264589931989,14192258566.497477,612588703.9708402
2018-12-06 00:00:00 UTC,0.3400297672767691,13710340969.7644,516275230.8265868
2018-12-07 00:00:00 UTC,0.30745641048156885,12398899724.575516,618353022.0128005
2018-12-08 00:00:00 UTC,0.3017390158990849,12349261631.388659,789737466.8838176
2018-12-09 00:00:00 UTC,0.3047234863823046,12452898106.709892,560386252.7822305
2018-12-10 00:00:00 UTC,0.3098202390975418,12684353401.858206,490041596.4505556
2018-12-11 00:00:00 UTC,0.29930729105179504,12249738517.795769,441301530.03789735
2018-12-12 00:00:00 UTC,0.2984031354609271,12215030952.889633,434127326.3994019
2018-12-13 00:00:00 UTC,0.30413464305165333,12444768877.331896,415346726.8371265
2018-12-14 00:00:00 UTC,0.29856200654419823,12204504799.59126,345848701.594778
2018-12-15 00:00:00 UTC,0.2877462638802257,11774199963.56171,374582816.1116598
2018-12-16 00:00:00 UTC,0.2837480151188949,11614715521.826195,331022737.6109589
2018-12-17 00:00:00 UTC,0.28584162348298026,11722261490.328615,377515174.157066
2018-12-18 00:00:00 UTC,0.3250806924368425,13251262692.552494,766955295.8408235
2018-12-19 00:00:00 UTC,0.3475603965958686,14171921169.491089,887290814.3520457
2018-12-20 00:00:00 UTC,0.3480658904336207,14212434652.549297,1221881562.6261837
2018-12-21 00:00:00 UTC,0.37328284240726917,15161220922.752743,1189319604.039187
2018-12-22 00:00:00 UTC,0.35516768259531917,14504196617.269583,890230980.5226151
2018-12-23 00:00:00 UTC,0.35826241512589374,14597973729.318842,576220385.4312642
2018-12-24 00:00:00 UTC,0.36679833577271725,14948565151.309673,703609620.5031618
2018-12-25 00:00:00 UTC,0.4052025476286227,16596816211.777884,2027380717.3608372
2018-12-26 00:00:00 UTC,0.37524144636354173,15275469186.631643,1180670034.8585677
2018-12-27 00:00:00 UTC,0.37378335093336,15259145515.584234,830120655.213931
2018-12-28 00:00:00 UTC,0.33484392777588784,13692601724.80256,701672123.3682529
2018-12-29 00:00:00 UTC,0.3695485552559722,15059014736.113764,916292442.6195465
2018-12-30 00:00:00 UTC,0.3635894461883706,14868735706.887466,643772898.1106855
2018-12-31 00:00:00 UTC,0.3642331894931558,14832331451.769978,611648633.0243944
2019-01-01 00:00:00 UTC,0.34917292328511085,14249680464.478922,579044791.7744502
2019-01-02 00:00:00 UTC,0.3600887624318323,14676635140.833633,530562678.8317979
2019-01-03 00:00:00 UTC,0.37077035554683946,15133869936.188208,637546647.8228813
2019-01-04 00:00:00 UTC,0.35394253277498233,14441488490.569548,493301288.4368563
2019-01-05 00:00:00 UTC,0.35535221470959916,14496424116.249329,487862712.33329636
2019-01-06 00:00:00 UTC,0.350772455575843,14315013504.533316,493710851.7944223
2019-01-07 00:00:00 UTC,0.3625506997596083,14789291600.76397,558490987.876907
2019-01-08 00:00:00 UTC,0.3618096962771975,14762623132.969643,604509982.9338614
2019-01-09 00:00:00 UTC,0.36259175787944437,14788107342.618557,551158708.6065013
2019-01-10 00:00:00 UTC,0.3672779880684339,14993887227.395033,528848998.6620967
2019-01-11 00:00:00 UTC,0.3290160675846843,13510760656.19224,982892808.3487959
2019-01-12 00:00:00 UTC,0.32753219324551897,13425186803.396797,565606578.0884812
2019-01-13 00:00:00 UTC,0.327120935862305,13421281192.901644,411130981.22269297
2019-01-14 00:00:00 UTC,0.3140212935661152,12882801188.973438,474444573.7488991
2019-01-15 00:00:00 UTC,0.33124255244522693,13596992392.167492,519065000.45911944
2019-01-16 00:00:00 UTC,0.32326650342261226,13250399888.87465,408479335.5900175
2019-01-17 00:00:00 UTC,0.32725797559633635,13440666466.868021,403570445.80944884
2019-01-18 00:00:00 UTC,0.32623295288260423,13386850948.18767,405007131.63153076
2019-01-19 00:00:00 UTC,0.32067217050557384,13158726687.538002,332351555.7327561
2019-01-20 00:00:00 UTC,0.3274986099061246,13440395811.46948,393170270.9368138
2019-01-21 00:00:00 UTC,0.3169184081242551,13011477628.847239,388184198.4944774
2019-01-22 00:00:00 UTC,0.3179811884134676,13063342082.801643,367655023.86731446
2019-01-23 00:00:00 UTC,0.31767092097341926,13038285033.526447,532065422.59768134
2019-01-24 00:00:00 UTC,0.31488832568477776,12914976704.160997,328647954.77512914
2019-01-25 00:00:00 UTC,0.31570992195797104,12951257563.418509,303813845.5360176
2019-01-26 00:00:00 UTC,0.3138726069944991,12880172477.973282,503232743.33871585
2019-01-27 00:00:00 UTC,0.3127327212361572,12873766718.758944,495940405.2321722
2019-01-28 00:00:00 UTC,0.3074706667599157,12647626145.279543,368746842.9616335
2019-01-29 00:00:00 UTC,0.292859915907783,12070520515.381594,581673448.9016954
2019-01-30 00:00:00 UTC,0.28660870624572465,11798293273.639153,413279470.8158555
2019-01-31 00:00:00 UTC,0.3199951256691925,13165745045.173086,754107735.899951
2019-02-01 00:00:00 UTC,0.3084742831518904,12697870804.593693,791829713.574467
2019-02-02 00:00:00 UTC,0.3066263256305771,12621802467.167784,597851854.4890903
2019-02-03 00:00:00 UTC,0.30830160857466615,12690762920.427702,382674595.81157345
2019-02-04 00:00:00 UTC,0.3017471299030884,12420957857.546078,436671940.2304603
2019-02-05 00:00:00 UTC,0.2992280869548261,12318981576.56354,493327591.8826044
2019-02-06 00:00:00 UTC,0.29916720939443214,12316475295.97821,410993072.624565
2019-02-07 00:00:00 UTC,0.2890269028840952,11901512124.32993,475307629.7990475
2019-02-08 00:00:00 UTC,0.29024638225409494,11949211960.815048,382512258.7159663
2019-02-09 00:00:00 UTC,0.3104267577501689,12750124566.529068,720913070.4714884
2019-02-10 00:00:00 UTC,0.3106041291328784,12778025493.495745,472315846.9331795
2019-02-11 00:00:00 UTC,0.30764679845620524,12665573211.52443,515971971.9183471
2019-02-12 00:00:00 UTC,0.3015301943348576,12425484305.535395,480367181.29456824
2019-02-13 00:00:00 UTC,0.3036888156008824,12518085053.862162,496371470.82398534
2019-02-14 00:00:00 UTC,0.3028161091417303,12468633883.24942,517511866.9911768
2019-02-15 00:00:00 UTC,0.29964816576536635,12352693520.45647,391017834.8080254
2019-02-16 00:00:00 UTC,0.30034783455227554,12373107746.476965,411145286.00028247
2019-02-17 00:00:00 UTC,0.3002033152455591,12370806148.557484,365939556.54193544
2019-02-18 00:00:00 UTC,0.3028632464563751,12476018298.173288,428440993.34143496
2019-02-19 00:00:00 UTC,0.3198146029619839,13215662884.045328,996402525.322799
2019-02-20 00:00:00 UTC,0.32151332724402787,13281393663.775656,1178422700.4009051
2019-02-21 00:00:00 UTC,0.3314494864449227,13691846452.729155,823368856.1067202
2019-02-22 00:00:00 UTC,0.3200079244352406,13219206980.886202,604882327.6034607
2019-02-23 00:00:00 UTC,0.32154367940121226,13300858353.265532,602767737.4837847
2019-02-24 00:00:00 UTC,0.33129836333034973,13704367044.414268,644852641.5168257
2019-02-25 00:00:00 UTC,0.2971769158095791,12343221624.719486,1236206775.479996
2019-02-26 00:00:00 UTC,0.3253251207658441,13457280075.05403,1267016271.3112097
2019-02-27 00:00:00 UTC,0.31638328237381236,13087395255.387577,1029935582.5327955
2019-02-28 00:00:00 UTC,0.3104579357086018,12872053115.844961,827703872.0783693
2019-03-01 00:00:00 UTC,0.31336136119570573,12954764942.679686,830241999.4893934
2019-03-02 00:00:00 UTC,0.31512793629703345,13049579376.232838,669236941.529748
2019-03-03 00:00:00 UTC,0.3130880420274274,12971908194.179266,780813635.10413
2019-03-04 00:00:00 UTC,0.31100343362899663,12871747420.762299,668159008.3816918
2019-03-05 00:00:00 UTC,0.3025428391500395,12534997851.87214,649085227.6230991
2019-03-06 00:00:00 UTC,0.3144673452605086,13019127269.240784,799811398.7307925
2019-03-07 00:00:00 UTC,0.31455191585087905,13028850393.694176,771805588.0731788
2019-03-08 00:00:00 UTC,0.31260281782435984,12949586022.306864,709386014.470253
2019-03-09 00:00:00 UTC,0.30745784370945434,12752022413.294306,675665353.2366471
2019-03-10 00:00:00 UTC,0.3135130089002694,12988644467.373795,778491280.7796341
2019-03-11 00:00:00 UTC,0.31305242221430074,12969802503.302814,611718278.8352133
2019-03-12 00:00:00 UTC,0.30884485565370556,12819357214.261234,591542610.7429271
2019-03-13 00:00:00 UTC,0.3102317009938003,12850662385.684265,543201123.9056262
2019-03-14 00:00:00 UTC,0.3131691581340176,12980064617.475113,832098059.6368948
2019-03-15 00:00:00 UTC,0.31086399332787285,12880656916.594118,680828412.8990194
2019-03-16 00:00:00 UTC,0.3145422923120605,13026304156.228418,633393467.4073706
2019-03-17 00:00:00 UTC,0.3184925057020855,13193638994.16571,827158151.9123324
2019-03-18 00:00:00 UTC,0.31514319977266525,13059410827.740152,583878764.92904
2019-03-19 00:00:00 UTC,0.3149082506809884,13051430548.043495,893210078.291428
2019-03-20 00:00:00 UTC,0.31665803421752464,13115943538.61332,743442769.8813801
2019-03-21 00:00:00 UTC,0.31742439439543624,13225810085.754425,978925124.2762313
2019-03-22 00:00:00 UTC,0.3106503688589173,12944219113.785494,1063184398.9236925
2019-03-23 00:00:00 UTC,0.31054639690217345,12938273099.614456,951557646.5184699
2019-03-24 00:00:00 UTC,0.31129015823656286,12977887328.842228,1037795018.082312
2019-03-25 00:00:00 UTC,0.3079100847628493,12839035060.35756,1236303097.556161
2019-03-26 00:00:00 UTC,0.30268622683701013,12634520320.834866,999354191.9643741
2019-03-27 00:00:00 UTC,0.30119011981810245,12562002566.76535,1102652561.92276
2019-03-28 00:00:00 UTC,0.3099693256433301,12934648160.99119,1304070221.079658
2019-03-29 00:00:00 UTC,0.30695619008943753,12801968361.38052,1070281983.1165979
2019-03-30 00:00:00 UTC,0.3079396927025501,12849798129.98228,1365754603.382128
2019-03-31 00:00:00 UTC,0.31100017135531227,12976136065.589048,1100416818.134314
2019-04-01 00:00:00 UTC,0.3093437737308098,12902812759.54749,1002498524.8423936
2019-04-02 00:00:00 UTC,0.3129402729724225,13051805828.323729,1156661193.4163582
2019-04-03 00:00:00 UTC,0.3518736428917325,14751322849.327442,2883366599.3890543
2019-04-04 00:00:00 UTC,0.3417426428629733,14265624598.414612,3014372285.2450743
2019-04-05 00:00:00 UTC,0.33102197792169713,13825253951.510794,1836094470.3531175
2019-04-06 00:00:00 UTC,0.36211143374714566,15119619889.479095,2784434882.315715
2019-04-07 00:00:00 UTC,0.35347648869224785,14751663676.733376,1864724985.24907
2019-04-08 00:00:00 UTC,0.3592233385545214,14971247730.613243,1696965254.6708674
2019-04-09 00:00:00 UTC,0.3580143252716769,14952285303.88718,1769888509.6409569
