snapped_at,price,market_cap,total_volume
2021-03-14 00:00:00 UTC,14.529892337931118,5922782829.367306,535203813.92916167
2021-03-15 00:00:00 UTC,16.048248258039845,6496754890.778404,958229808.543626
2021-03-16 00:00:00 UTC,16.31728064094586,6551218237.453505,784413681.7843112
2021-03-17 00:00:00 UTC,20.024304880289115,7965454826.482595,1789887452.9198895
2021-03-18 00:00:00 UTC,18.588215940754907,7726109196.7177305,1246224342.3032782
2021-03-19 00:00:00 UTC,19.109861356080597,7484647899.665147,665302562.8825414
2021-03-20 00:00:00 UTC,20.04863078706078,8200198554.169829,983323496.634307
2021-03-21 00:00:00 UTC,20.971421139577583,8553996130.852647,467516123.54669255
2021-03-22 00:00:00 UTC,22.00422215672253,8954131768.650072,699675053.1234425
2021-03-23 00:00:00 UTC,19.396344202881558,7901001405.163016,604472520.4540503
2021-03-24 00:00:00 UTC,16.952199662935787,6838247563.461055,624585152.7765553
2021-03-25 00:00:00 UTC,16.47289387377197,6652850176.229344,971285814.4056774
2021-03-26 00:00:00 UTC,16.291326570629614,6515999708.572463,539635853.4715439
2021-03-27 00:00:00 UTC,18.495301703281918,7367382078.617511,534211387.3491106
2021-03-28 00:00:00 UTC,18.723167215619302,7442439825.29111,308768578.8065718
2021-03-29 00:00:00 UTC,18.53915520493835,7292140050.727447,245280281.32882777
2021-03-30 00:00:00 UTC,18.910476878895665,7441532333.244982,301553936.13250065
2021-03-31 00:00:00 UTC,18.61497774489388,7288443175.646371,311622350.8976399
2021-04-01 00:00:00 UTC,18.644496937215052,7298712158.532365,585865723.0636847
2021-04-02 00:00:00 UTC,18.420998422187548,7164929415.786989,364915187.12055707
2021-04-03 00:00:00 UTC,18.442012958943973,7176012887.201484,343753317.2285896
2021-04-04 00:00:00 UTC,17.991443246735017,6977835143.949264,212183772.24610326
2021-04-05 00:00:00 UTC,18.17649323996383,7036269109.719056,175424218.38323453
2021-04-06 00:00:00 UTC,17.521453381877407,6758818179.768884,252348343.19925436
2021-04-07 00:00:00 UTC,16.733064519953256,6534851645.928623,380851679.79321134
2021-04-08 00:00:00 UTC,15.490329046608709,5995145561.380913,438478960.1006358
2021-04-09 00:00:00 UTC,15.762447813160763,6052041525.454028,268741900.13351655
2021-04-10 00:00:00 UTC,15.6646410522706,6003555022.75198,377527713.16146886
2021-04-11 00:00:00 UTC,15.48231976443056,5902285496.631411,281737999.21672934
2021-04-12 00:00:00 UTC,15.123310151253442,5785377828.401347,184678994.50375888
2021-04-13 00:00:00 UTC,14.6486885259667,5592127815.306261,262730827.05198792
2021-04-14 00:00:00 UTC,15.65432917408613,5958025614.314615,505404583.1492143
2021-04-15 00:00:00 UTC,15.227080034051179,5804721432.893845,410163131.5743237
2021-04-16 00:00:00 UTC,16.81710293504411,6376199440.461274,430337432.1709512
2021-04-17 00:00:00 UTC,15.807813031440578,6011753423.339339,454743163.17179465
2021-04-18 00:00:00 UTC,15.214828403645923,5813771141.085785,339917923.7965304
2021-04-19 00:00:00 UTC,13.413235654772034,5104970953.70897,649253575.5092963
2021-04-20 00:00:00 UTC,13.918179620073266,5361635807.55489,753190649.124289
2021-04-21 00:00:00 UTC,13.434146512673053,5102747892.187681,437981358.8923104
2021-04-22 00:00:00 UTC,13.289851217907382,5044216692.867512,434515370.36927956
2021-04-23 00:00:00 UTC,13.699583101997128,5191694142.644188,721163761.6542271
2021-04-24 00:00:00 UTC,14.037219804170114,5293168989.6707535,674451984.3616337
2021-04-25 00:00:00 UTC,15.696224739465894,5991485772.730714,657650128.0949517
2021-04-26 00:00:00 UTC,17.67801575976683,6640408806.18021,989083578.4790226
2021-04-27 00:00:00 UTC,17.630713884906474,6606180067.721449,547008001.1555616
2021-04-28 00:00:00 UTC,17.689347413917563,6959352055.689933,695123737.3131577
2021-04-29 00:00:00 UTC,16.83338626646946,6583473796.897783,464866861.90155053
2021-04-30 00:00:00 UTC,16.274136199795404,6373809560.585448,342330993.0192685
2021-05-01 00:00:00 UTC,16.68158374637979,6525326441.905278,303395681.477124
2021-05-02 00:00:00 UTC,16.511137509095516,6453301481.681857,193407838.52770305
2021-05-03 00:00:00 UTC,17.168733016236136,6705821723.040495,336745179.43715405
2021-05-04 00:00:00 UTC,17.204485248082467,6710282705.701486,718984783.5602106
2021-05-05 00:00:00 UTC,16.237251602703306,6345731970.135287,571386703.7039338
2021-05-06 00:00:00 UTC,17.032353704297762,6624928615.763411,455826021.32233965
2021-05-07 00:00:00 UTC,16.747355671961827,6510420095.67126,448238112.20721495
2021-05-08 00:00:00 UTC,16.63978611071766,6440212407.597387,287121759.90817606
2021-05-09 00:00:00 UTC,16.98413656729999,6533864278.740684,287311024.4768456
2021-05-10 00:00:00 UTC,16.99904551475748,6569355217.5452,313438154.85799706
2021-05-11 00:00:00 UTC,15.960003581318633,6185860433.313122,581398314.1667752
2021-05-12 00:00:00 UTC,16.332471756976528,6281602931.376844,362372936.4924247
2021-05-13 00:00:00 UTC,14.817376992387691,5875956327.712893,657491281.8800403
2021-05-14 00:00:00 UTC,15.860203694630577,6069144094.896725,866756257.1512326
2021-05-15 00:00:00 UTC,16.42652551795301,6310705658.6055565,345077193.390238
2021-05-16 00:00:00 UTC,15.158930411497943,5811343033.685475,355178438.0430267
2021-05-17 00:00:00 UTC,16.287310729724748,6311016435.798034,612780140.9093448
2021-05-18 00:00:00 UTC,14.88758885201954,5733924394.672043,442404156.83042794
2021-05-19 00:00:00 UTC,15.773398180641863,6041338239.463203,426058563.4032855
2021-05-20 00:00:00 UTC,9.737545507669632,3763280284.3653755,855296423.2352101
2021-05-21 00:00:00 UTC,10.28832754053709,3885517718.775501,716218850.3115144
2021-05-22 00:00:00 UTC,8.139712843883272,3133234612.2025,534200275.6747928
2021-05-23 00:00:00 UTC,6.596029138292773,2534330719.5967817,427325651.80824894
2021-05-24 00:00:00 UTC,4.1798886204645225,1648680102.4516907,612382447.0630702
2021-05-25 00:00:00 UTC,6.588259565717451,2606656300.9168057,1277607271.1819355
2021-05-26 00:00:00 UTC,6.616928413409854,2692313567.6494436,579088226.3515025
2021-05-27 00:00:00 UTC,7.366127755061191,2945935747.201312,809481947.6854396
2021-05-28 00:00:00 UTC,6.70497160927739,2710601908.370215,449438907.2872899
2021-05-29 00:00:00 UTC,5.917321330880913,2397268967.387162,468309678.01260835
2021-05-30 00:00:00 UTC,5.488429107955751,2258158084.0948668,245883236.24957108
2021-05-31 00:00:00 UTC,6.212393489943444,2531106614.4468365,331200481.7746051
2021-06-01 00:00:00 UTC,6.554623729247984,2679626068.5130453,386365594.3797303
2021-06-02 00:00:00 UTC,6.266270316793314,2569303393.454326,231074208.03846487
2021-06-03 00:00:00 UTC,6.912255705141129,2834308878.660297,276250381.762431
2021-06-04 00:00:00 UTC,7.6674275413695545,3187018287.0367064,432843015.43760747
2021-06-05 00:00:00 UTC,6.4122417224820225,2653040544.486098,554368866.952755
2021-06-06 00:00:00 UTC,6.048874136683254,2502725797.777431,307345060.68740064
2021-06-07 00:00:00 UTC,6.236997443086528,2580015429.598267,144395579.34087285
2021-06-08 00:00:00 UTC,5.533924293864848,2322710266.608465,244026854.82710162
2021-06-09 00:00:00 UTC,5.623572453840505,2356814497.192279,272425596.78492254
2021-06-10 00:00:00 UTC,5.994818010357618,2501287057.6621017,237595535.63817176
2021-06-11 00:00:00 UTC,6.049635305242525,2524670305.1336246,288011299.1105565
2021-06-12 00:00:00 UTC,5.519639199160396,2295403808.9968348,184844971.0793028
2021-06-13 00:00:00 UTC,5.490097410358132,2322961160.7589602,168348762.5451514
2021-06-14 00:00:00 UTC,6.075400507061146,2522736949.3752685,124654095.07672428
2021-06-15 00:00:00 UTC,6.207921618946238,2584964803.6952143,157329792.58911487
2021-06-16 00:00:00 UTC,6.668991133816816,2787067283.2283187,240289522.4984147
2021-06-17 00:00:00 UTC,6.158882197338815,2561304704.3358617,157722595.4186437
2021-06-18 00:00:00 UTC,6.163854713095008,2560138890.99599,104089214.71778336
2021-06-19 00:00:00 UTC,5.923826771633512,2469735505.199508,180634376.6550689
2021-06-20 00:00:00 UTC,5.752889068505318,2397880607.8427486,83586897.32428081
2021-06-21 00:00:00 UTC,5.8675090914168715,2444889381.9556646,94534560.09847508
2021-06-22 00:00:00 UTC,4.842322378210998,2069831673.101895,164145346.57798558
2021-06-23 00:00:00 UTC,4.667509642754061,1939082930.9262164,227999793.3129859
2021-06-24 00:00:00 UTC,5.197776724818458,2170843178.0589185,207372059.47188726
2021-06-25 00:00:00 UTC,5.433920244490099,2267223573.963604,126930605.80451356
2021-06-26 00:00:00 UTC,5.158709724448227,2159826593.7399926,122239205.23901697
2021-06-27 00:00:00 UTC,5.190592492656587,2167279250.4193845,85929225.30628985
2021-06-28 00:00:00 UTC,5.417291660240533,2264389659.707832,55572278.96903528
2021-06-29 00:00:00 UTC,5.542342682971971,2318581423.2955046,97084412.0201194
2021-06-30 00:00:00 UTC,6.010092412589735,2515310669.5203004,156786018.10504657
2021-07-01 00:00:00 UTC,6.544528061091653,2737358845.0591674,197537313.07782066
2021-07-02 00:00:00 UTC,5.92575449034368,2473586475.8207736,142549434.88240632
2021-07-03 00:00:00 UTC,5.740214707549081,2396496512.032218,91010759.36481471
2021-07-04 00:00:00 UTC,5.812122036718313,2432287174.2751875,61225580.068384685
2021-07-05 00:00:00 UTC,5.96589158458075,2497552229.5294433,96238883.69610837
2021-07-06 00:00:00 UTC,6.149846972231977,2577402912.8933935,113615885.87590604
2021-07-07 00:00:00 UTC,6.480603674762172,2686120805.7213264,200970436.79643092
2021-07-08 00:00:00 UTC,7.124870483582119,2976582874.9187374,376457390.18532324
2021-07-09 00:00:00 UTC,6.714986654425659,2816371026.9522204,252754155.60408318
2021-07-10 00:00:00 UTC,8.170379690204276,3429843177.20738,466777476.6600341
2021-07-11 00:00:00 UTC,7.941885192582533,3332636495.2314954,317618274.0286972
2021-07-12 00:00:00 UTC,8.427338584199823,3533368507.483324,303061098.8958715
2021-07-13 00:00:00 UTC,7.94468876771938,3328500794.470657,215943949.85742226
2021-07-14 00:00:00 UTC,7.096925023293794,2989291617.783202,182789211.00047514
2021-07-15 00:00:00 UTC,6.937528686562625,2916261678.2939897,323754442.1995329
2021-07-16 00:00:00 UTC,6.605979491189306,2785238860.623734,172526526.42656514
2021-07-17 00:00:00 UTC,6.547917129764292,2734616292.6560545,197455874.30493328
2021-07-18 00:00:00 UTC,6.4931542174385,2728162972.895907,143832754.2610536
2021-07-19 00:00:00 UTC,6.611536623680917,2777631030.8882093,107905153.48714523
2021-07-20 00:00:00 UTC,6.043256087138508,2535738714.861121,106024785.25429185
2021-07-21 00:00:00 UTC,5.903648593391372,2472897642.3418283,127183168.48887797
2021-07-22 00:00:00 UTC,6.665604532782996,2793643695.441809,194493638.84279796
2021-07-23 00:00:00 UTC,7.369026806069731,3084447972.7830667,236914173.03035945
2021-07-24 00:00:00 UTC,7.758516163891959,3238323054.292674,278623116.5010402
2021-07-25 00:00:00 UTC,8.43805305499529,3526679555.4288936,335147600.5317621
2021-07-26 00:00:00 UTC,8.267398458844042,3430392469.907407,269547387.13815516
2021-07-27 00:00:00 UTC,8.493437920753516,3553906428.3156333,517789048.7748365
2021-07-28 00:00:00 UTC,9.45395994837136,3912511595.412231,445383211.7090798
2021-07-29 00:00:00 UTC,11.047183265156887,4616694295.865287,579312457.1043649
2021-07-30 00:00:00 UTC,11.060504743444753,4638673754.863307,533003302.5304345
2021-07-31 00:00:00 UTC,10.857457707512435,4513488468.318355,426563348.0202009
2021-08-01 00:00:00 UTC,10.856423554492052,4516650415.765884,323793490.9323554
2021-08-02 00:00:00 UTC,11.819425841699326,4909141542.976661,462410103.39467067
2021-08-03 00:00:00 UTC,12.420088711160021,5159021737.132815,427062989.2550433
2021-08-04 00:00:00 UTC,14.58095199828581,6044833875.687205,927862415.7727492
2021-08-05 00:00:00 UTC,14.55043996684892,6057224216.543862,782392049.3828653
2021-08-06 00:00:00 UTC,14.560385830565355,6051510592.672974,518467619.6285999
2021-08-07 00:00:00 UTC,14.527566480480482,6030899540.697633,428205066.82045245
2021-08-08 00:00:00 UTC,14.612661860114226,6051784591.666219,471712422.34860146
2021-08-09 00:00:00 UTC,13.46523692952092,5581167794.741168,354779054.03643584
2021-08-10 00:00:00 UTC,13.957528642379144,5730458699.442888,409902346.1172786
2021-08-11 00:00:00 UTC,16.68162814585191,6859551211.877818,639955269.6179602
2021-08-12 00:00:00 UTC,17.11575756844913,7057467440.9779415,560652829.8645492
2021-08-13 00:00:00 UTC,16.597889032920545,6828606298.094821,419393289.034358
2021-08-14 00:00:00 UTC,17.74216993534825,7283372509.66914,302096401.1403063
2021-08-15 00:00:00 UTC,17.348298748414884,7163085062.557189,257778817.24014482
2021-08-16 00:00:00 UTC,19.25789843473669,7924960798.919373,440578548.4926851
2021-08-17 00:00:00 UTC,22.09653595665252,9160476921.747486,1436255485.927105
2021-08-18 00:00:00 UTC,25.163896178676644,10367870316.137037,1952089523.1603084
2021-08-19 00:00:00 UTC,31.107650994849116,12751788023.3138,2517063392.088417
2021-08-20 00:00:00 UTC,29.602498213220333,12040377840.482992,2336069771.3464947
2021-08-21 00:00:00 UTC,30.44913696496518,12367032980.386003,1193188612.1195815
2021-08-22 00:00:00 UTC,27.591797668314687,11206853262.150785,784423561.6315634
2021-08-23 00:00:00 UTC,27.66100422454338,11214767966.738464,704316162.7566324
2021-08-24 00:00:00 UTC,29.696209079266186,12033052940.830038,1042029565.6407981
2021-08-25 00:00:00 UTC,29.876138489757867,12218269662.662598,2337161953.858376
2021-08-26 00:00:00 UTC,30.177760094320252,12224860951.642265,1083259975.8226628
2021-08-27 00:00:00 UTC,27.35725986294062,11086712673.57177,1007015259.4852341
2021-08-28 00:00:00 UTC,32.63522744066654,13105641433.802717,1576911034.4309208
2021-08-29 00:00:00 UTC,34.922620277815774,14131099967.682522,1627462876.6128764
2021-08-30 00:00:00 UTC,33.38293513312371,13413845421.273626,1207491215.3752787
2021-08-31 00:00:00 UTC,33.36267876331135,13347717372.419664,1447796648.8406668
2021-09-01 00:00:00 UTC,31.727120221576545,12752300610.047678,1043928986.017877
2021-09-02 00:00:00 UTC,31.573249462346293,12666603313.54602,858076778.5406522
2021-09-03 00:00:00 UTC,32.98740334095216,13253385498.110704,831216439.6762811
2021-09-04 00:00:00 UTC,31.671262697367883,12681490527.078808,776656579.9235541
2021-09-05 00:00:00 UTC,31.41029384811961,12610014711.557966,446253604.9794782
2021-09-06 00:00:00 UTC,34.43087537117768,13767711649.86731,825773997.5218587
2021-09-07 00:00:00 UTC,32.431984712512474,12965972946.355494,880348086.3747734
2021-09-08 00:00:00 UTC,27.885781365384805,11169439452.665123,1581714093.5606987
2021-09-09 00:00:00 UTC,29.3873189189158,11928156508.486322,1677529875.3197386
2021-09-10 00:00:00 UTC,30.46046232393601,12345280792.360975,1033903324.2371887
2021-09-11 00:00:00 UTC,43.36490316297537,17488963138.235764,4540657544.29733
2021-09-12 00:00:00 UTC,39.01940662631352,15729333399.891647,2318587957.3079624
2021-09-13 00:00:00 UTC,39.43532687424974,15920154233.642351,1611209203.9906943
2021-09-14 00:00:00 UTC,37.29070493970123,15034045759.827518,1457165766.1373284
2021-09-15 00:00:00 UTC,35.51991332215188,14227878834.692064,935119080.2108504
2021-09-16 00:00:00 UTC,36.47091189872377,14650488648.600058,810305175.7355071
2021-09-17 00:00:00 UTC,37.514004983838554,15062559841.432081,1334036437.6997266
2021-09-18 00:00:00 UTC,34.33428508344604,13876252653.05166,993642922.8860333
2021-09-19 00:00:00 UTC,34.663186060970475,13931989407.03987,641903133.1578413
2021-09-20 00:00:00 UTC,33.05396965859365,13297830918.90003,918728238.1933748
2021-09-21 00:00:00 UTC,27.416496508145567,10892429747.670656,1582776290.116853
2021-09-22 00:00:00 UTC,24.94675830843755,9941022196.801949,1392296742.3081558
2021-09-23 00:00:00 UTC,33.312773172138584,13323592444.397448,1447406581.22859
2021-09-24 00:00:00 UTC,36.434292764947955,14577174010.217234,1515458691.8808982
2021-09-25 00:00:00 UTC,40.03855559703593,15880898414.7143,3000770491.586867
2021-09-26 00:00:00 UTC,38.08312709906907,15242265906.4317,1630889132.4903965
2021-09-27 00:00:00 UTC,34.53736634928853,13800893443.810553,1361619818.640109
2021-09-28 00:00:00 UTC,36.7579121865029,14813036706.656857,1602407317.921143
2021-09-29 00:00:00 UTC,33.067200427154255,13304370474.437363,1106852280.3396215
2021-09-30 00:00:00 UTC,34.164976849892966,13635222098.40056,1061820145.5541087
2021-10-01 00:00:00 UTC,38.378442283092575,15292549297.293665,1028518483.6859221
2021-10-02 00:00:00 UTC,37.796792199851545,15099366082.468575,1140762880.9747322
2021-10-03 00:00:00 UTC,41.38417585280803,16530599000.285803,1380959764.5063896
2021-10-04 00:00:00 UTC,42.968034248601484,17218788845.75796,1961685715.1305194
2021-10-05 00:00:00 UTC,46.76202810744385,18715977483.86548,2484195816.731981
2021-10-06 00:00:00 UTC,44.989092477586645,18020514274.84751,1280626966.9613209
2021-10-07 00:00:00 UTC,42.01535191661481,16901986368.126202,1322088565.3191645
2021-10-08 00:00:00 UTC,46.31780701219099,18442292099.715572,1585131191.1630454
2021-10-09 00:00:00 UTC,43.3194635612021,17405044782.678314,1183224240.5039756
2021-10-10 00:00:00 UTC,42.686512595608086,17139544599.753292,595231134.2676651
2021-10-11 00:00:00 UTC,39.26885637045871,15797969578.43156,658427397.9997258
2021-10-12 00:00:00 UTC,39.00169326951077,15573255612.612457,912620346.7823628
2021-10-13 00:00:00 UTC,37.58846311903846,15127246949.418575,1135813742.4202769
2021-10-14 00:00:00 UTC,36.741107602815205,14760721267.429245,912624540.1577965
2021-10-15 00:00:00 UTC,37.14258923383094,14903953276.155949,959812935.7008696
2021-10-16 00:00:00 UTC,37.150492326118254,14925111645.460396,859055231.3184407
2021-10-17 00:00:00 UTC,36.75482539193628,14735044510.882668,478492511.6192447
2021-10-18 00:00:00 UTC,36.259851192763364,14527962560.561022,487118980.5208608
2021-10-19 00:00:00 UTC,35.78781085879619,14431490685.684385,509223412.72900367
2021-10-20 00:00:00 UTC,37.79460721040736,15215963509.69283,595782028.5736196
2021-10-21 00:00:00 UTC,42.80153958232955,17184301985.38095,1358384797.8422189
2021-10-22 00:00:00 UTC,41.014532790929515,16475980807.0926,1334184774.2843978
2021-10-23 00:00:00 UTC,44.13078130985765,17741651784.794407,1628349191.6056714
2021-10-24 00:00:00 UTC,43.41146076204703,17412305797.508953,772122958.4037433
2021-10-25 00:00:00 UTC,41.64871206631519,16673677198.426544,600924578.2034254
2021-10-26 00:00:00 UTC,42.867650018345266,17150072570.82976,640569475.9480203
2021-10-27 00:00:00 UTC,44.00437628104283,17658672664.22971,1184180334.2809863
2021-10-28 00:00:00 UTC,40.01183123162367,16064880455.35779,1319330827.8307078
2021-10-29 00:00:00 UTC,42.92102421089514,17194518055.375618,852410728.0254048
2021-10-30 00:00:00 UTC,45.677034290371026,18336413519.67356,709377819.0724632
2021-10-31 00:00:00 UTC,43.20322769232007,17311677475.01827,429908244.6359165
2021-11-01 00:00:00 UTC,42.987889582207195,17246383676.702797,475165680.5005425
2021-11-02 00:00:00 UTC,44.11611977437682,17665027777.002567,517002937.148166
2021-11-03 00:00:00 UTC,44.739614337606916,17899327438.434025,549388628.6768831
2021-11-04 00:00:00 UTC,48.126222772244276,19277101000.378647,1361276140.5858011
2021-11-05 00:00:00 UTC,52.089804816719955,20557912415.98461,1380123854.6950333
2021-11-06 00:00:00 UTC,50.08931973954736,19991071789.90161,850406137.0119485
2021-11-07 00:00:00 UTC,51.15781908539145,20289500473.784386,645831958.485756
2021-11-08 00:00:00 UTC,50.77714279144571,20300824466.650955,486152524.7324296
2021-11-09 00:00:00 UTC,54.4022862379244,21734803631.64541,943586152.1616657
2021-11-10 00:00:00 UTC,50.443389655632096,20229881445.030888,724074326.1848893
2021-11-11 00:00:00 UTC,48.872490311744066,23531062389.900234,1364460525.82452
2021-11-12 00:00:00 UTC,50.65814950840774,24014389435.294735,862002748.7733656
2021-11-13 00:00:00 UTC,49.815879459630736,23117261876.72024,748614820.4328583
2021-11-14 00:00:00 UTC,52.14928319246623,23778403009.335266,517854356.2346402
2021-11-15 00:00:00 UTC,51.289012525142695,22851961416.43694,353551415.67606866
2021-11-16 00:00:00 UTC,48.336011703659345,21270226323.2255,424814594.2137863
2021-11-17 00:00:00 UTC,43.58241723900888,18868624671.004265,1220809358.7974205
2021-11-18 00:00:00 UTC,43.33315415683861,18253793546.75369,1011285404.261238
2021-11-19 00:00:00 UTC,40.29054793718493,16669958577.901875,1332934802.9195468
2021-11-20 00:00:00 UTC,42.74275057019365,17214623725.885563,862792970.5008179
2021-11-21 00:00:00 UTC,45.46987892461606,18178143744.301315,616254360.2029943
2021-11-22 00:00:00 UTC,44.035313707127074,17669995031.04626,501750461.0563978
2021-11-23 00:00:00 UTC,41.13892871481019,16410579021.620268,677909476.4084914
2021-11-24 00:00:00 UTC,42.82394086071111,17134625301.141735,541788834.7701483
2021-11-25 00:00:00 UTC,38.57588180368084,15402883841.733727,700034845.6396002
2021-11-26 00:00:00 UTC,43.541210737721016,17304824674.603325,660501624.6249746
2021-11-27 00:00:00 UTC,40.874125959491614,16311937029.641981,1489928983.8378022
2021-11-28 00:00:00 UTC,43.44679680448278,17082206544.121687,760276435.5782028
2021-11-29 00:00:00 UTC,49.97057261602858,19613189399.364822,2058658347.0847826
2021-11-30 00:00:00 UTC,51.5800684886686,20247972605.955105,1345103979.9098547
2021-12-01 00:00:00 UTC,59.12613941279858,23096843304.91511,2342245660.5878563
2021-12-02 00:00:00 UTC,64.31780963291818,25097833283.5221,2280518756.4233007
2021-12-03 00:00:00 UTC,65.80785090951046,25551923616.120575,2356987029.594043
2021-12-04 00:00:00 UTC,64.14239752548174,24955953672.324837,2638949575.51358
2021-12-05 00:00:00 UTC,75.95019043182876,29385941056.507973,5577917222.687881
2021-12-06 00:00:00 UTC,68.04112354674025,26302017788.89522,4589933241.912793
2021-12-07 00:00:00 UTC,66.92067039033216,25708840088.791058,3997639562.177961
2021-12-08 00:00:00 UTC,69.14110220612234,26467679031.062843,3011693112.1030903
